,id,party,party_name,party_id,position,eu_salience,eu_dissent,eu_blur,lrecon,lrecon_blur,lrecon_dissent,lrecon_salience,galtan,galtan_blur,galtan_dissent,galtan_salience,lrgen,immigrate_policy,immigra_salience,immigrate_dissent,multiculturalism,multicult_salience,multicult_dissent,redistribution,redist_salience,environment,enviro_salience,spendvtax,deregulation,econ_interven,civlib_laworder,sociallifestyle,religious_principles,ethnic_minorities,nationalism,urban_rural,protectionism,regions,russian_interference,anti_islam_rhetoric,people_vs_elite,antielite_salience,corrupt_salience,members_vs_leadership,eu_cohesion,eu_foreign,eu_intmark,eu_budgets,eu_asylum,party_a_econ,party_b_econ,party_c_econ,gender,dob,lrecon_self,galtan_self,cname,eu_position_sd,lrecon_sd,galtan_sd,eu_econ_require,eu_political_require,eu_googov_require
372,12,9,HDSSB,3107,6.0,6.0,,5.0,8,,1.0,7.0,8,,1.0,7.0,8.0,8.0,7.0,1.0,8.0,7.0,1.0,4.0,4.0,5.0,2.0,4.0,5.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,1.0,0.0,3,7.0,4.0,3.0,8.0,7.0,4.0,5.0,4.0,4.0,3.0,9,5.0,2.0,1976.0,3.0,2.0,,,,,,,
373,12,10,ZZ,3116,3.0,8.0,,1.0,4,,2.0,8.0,4,,3.0,4.0,5.0,4.0,5.0,1.0,5.0,5.0,1.0,1.0,8.0,5.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,9.0,5.0,5.0,1,9.0,9.0,9.0,7.0,5.0,1.0,4.0,2.0,2.0,3.0,9,5.0,2.0,1976.0,3.0,2.0,,,,,,,
374,12,11,MB 365,3117,5.0,4.0,,5.0,4,,1.0,4.0,5,,3.0,4.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,3.0,5.0,5.0,1.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,1.0,0.0,1,5.0,6.0,3.0,9.0,7.0,4.0,5.0,4.0,4.0,3.0,9,5.0,2.0,1976.0,3.0,2.0,,,,,,,
375,12,12,NS-R,3118,7.0,8.0,,3.0,3,,1.0,6.0,2,,1.0,7.0,3.0,5.0,5.0,1.0,5.0,5.0,1.0,4.0,5.0,5.0,1.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,,0.0,1,5.0,3.0,4.0,9.0,7.0,6.0,6.0,5.0,5.0,3.0,9,5.0,2.0,1976.0,3.0,2.0,,,,,,,
376,12,13,IDS,3106,,10.0,,0.0,1,,1.0,5.0,1,,1.0,9.0,1.0,4.0,4.0,1.0,1.0,5.0,1.0,3.0,3.0,5.0,1.0,5.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,0.0,1,5.0,1.0,3.0,9.0,7.0,7.0,7.0,6.0,7.0,3.0,9,5.0,2.0,1976.0,3.0,2.0,,,,,,,
377,12,14,HKS,3119,3.0,8.0,,0.0,10,,1.0,2.0,9,,1.0,9.0,9.0,9.0,9.0,1.0,9.0,9.0,1.0,4.0,1.0,5.0,3.0,6.0,5.0,6.0,9.0,9.0,9.0,9.0,9.0,5.0,9.0,9.0,0.0,6,6.0,4.0,5.0,9.0,6.0,1.0,5.0,1.0,2.0,3.0,9,5.0,2.0,1976.0,3.0,2.0,,,,,,,
378,13,1,HDZ,3101,7.0,10.0,,0.0,6,,2.0,9.0,5,,4.0,4.0,6.0,8.0,4.0,1.0,7.0,1.0,2.0,5.0,5.0,6.0,2.0,7.0,4.0,3.0,6.0,5.0,5.0,6.0,6.0,5.0,4.0,6.0,0.0,0,2.0,0.0,2.0,9.0,7.0,5.0,6.0,6.0,3.0,2.0,9,5.0,2.0,1987.0,6.0,4.0,,,,,,,
379,13,2,SDP,3102,6.0,6.0,,4.0,4,,4.0,8.0,3,,4.0,4.0,4.0,6.0,3.0,2.0,6.0,1.0,3.0,3.0,6.0,4.0,3.0,5.0,3.0,3.0,5.0,2.0,2.0,4.0,5.0,4.0,5.0,5.0,2.0,0,3.0,3.0,4.0,8.0,7.0,5.0,6.0,5.0,3.0,2.0,9,5.0,2.0,1987.0,6.0,4.0,,,,,,,
380,13,3,Most,3115,5.0,4.0,,5.0,7,,,7.0,7,,3.0,6.0,,7.0,2.0,2.0,7.0,0.0,1.0,4.0,3.0,5.0,2.0,6.0,3.0,3.0,6.0,6.0,8.0,6.0,7.0,7.0,7.0,1.0,2.0,0,9.0,7.0,6.0,9.0,7.0,3.0,5.0,3.0,2.0,2.0,9,5.0,2.0,1987.0,6.0,4.0,,,,,,,
381,13,4,HNS,3105,6.0,2.0,,2.0,8,,3.0,7.0,3,,2.0,3.0,5.0,4.0,1.0,2.0,6.0,0.0,2.0,4.0,4.0,5.0,2.0,7.0,6.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0,2.0,2.0,0.0,0,3.0,1.0,3.0,8.0,6.0,4.0,7.0,6.0,4.0,2.0,9,5.0,2.0,1987.0,6.0,4.0,,,,,,,
382,13,5,HSS,3103,6.0,2.0,,3.0,4,,5.0,8.0,4,,6.0,4.0,4.0,6.0,1.0,1.0,6.0,0.0,2.0,3.0,,4.0,3.0,6.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,9.0,7.0,3.0,0.0,0,3.0,4.0,4.0,8.0,7.0,4.0,3.0,,3.0,2.0,9,5.0,2.0,1987.0,6.0,4.0,,,,,,,
383,13,6,HSLS,3104,6.0,2.0,,3.0,8,,2.0,7.0,2,,2.0,5.0,7.0,5.0,1.0,1.0,7.0,0.0,2.0,6.0,,6.0,2.0,8.0,7.0,6.0,4.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,0,3.0,3.0,5.0,9.0,6.0,4.0,7.0,6.0,5.0,2.0,9,5.0,2.0,1987.0,6.0,4.0,,,,,,,
384,13,7,HSU,3108,5.0,0.0,,2.0,3,,2.0,8.0,,,,,3.0,,0.0,,,0.0,,3.0,6.0,4.0,0.0,3.0,1.0,2.0,,,,2.0,,,,,0.0,0,5.0,0.0,5.0,7.0,,,,,,2.0,9,5.0,2.0,1987.0,6.0,4.0,,,,,,,
385,13,8,SDSS,3110,5.0,0.0,,,,,2.0,4.0,,,,,4.0,4.0,0.0,,4.0,0.0,,,,,0.0,,,,,4.0,4.0,0.0,3.0,6.0,,,0.0,0,,1.0,5.0,10.0,,,,,,2.0,9,5.0,2.0,1987.0,6.0,4.0,,,,,,,
386,13,9,HDSSB,3107,3.0,2.0,,2.0,5,,,3.0,9,,1.0,6.0,8.0,9.0,4.0,0.0,10.0,1.0,0.0,,,5.0,0.0,,2.0,,7.0,10.0,9.0,9.0,10.0,10.0,10.0,2.0,0.0,0,7.0,7.0,4.0,10.0,5.0,2.0,2.0,2.0,1.0,2.0,9,5.0,2.0,1987.0,6.0,4.0,,,,,,,
387,13,10,ZZ,3116,2.0,6.0,,1.0,3,,3.0,7.0,1,,1.0,7.0,4.0,7.0,2.0,1.0,7.0,1.0,,4.0,5.0,4.0,4.0,3.0,3.0,1.0,4.0,3.0,1.0,3.0,2.0,3.0,8.0,,1.0,0,10.0,10.0,8.0,8.0,6.0,1.0,5.0,1.0,1.0,2.0,9,5.0,2.0,1987.0,6.0,4.0,,,,,,,
388,13,11,MB 365,3117,5.0,2.0,,5.0,5,,1.0,6.0,6,,1.0,4.0,5.0,6.0,1.0,1.0,7.0,0.0,1.0,4.0,,,0.0,6.0,4.0,4.0,5.0,6.0,8.0,4.0,5.0,4.0,,5.0,0.0,0,1.0,0.0,1.0,10.0,6.0,4.0,6.0,4.0,2.0,2.0,9,5.0,2.0,1987.0,6.0,4.0,,,,,,,
389,13,12,NS-R,3118,6.0,2.0,,2.0,7,,2.0,7.0,3,,1.0,4.0,6.0,4.0,1.0,,5.0,0.0,1.0,5.0,,,2.0,7.0,6.0,5.0,4.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0,0.0,0,3.0,2.0,3.0,10.0,6.0,4.0,7.0,6.0,5.0,2.0,9,5.0,2.0,1987.0,6.0,4.0,,,,,,,
390,13,13,IDS,3106,6.0,4.0,,1.0,3,,1.0,7.0,0,,0.0,6.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,6.0,3.0,6.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0,4.0,1.0,7.0,8.0,6.0,,7.0,6.0,6.0,2.0,9,5.0,2.0,1987.0,6.0,4.0,,,,,,,
391,13,14,HKS,3119,2.0,4.0,,0.0,8,,,,10,,0.0,8.0,10.0,10.0,,0.0,10.0,2.0,0.0,,,,0.0,,,,8.0,10.0,10.0,10.0,10.0,,9.0,,,3,9.0,8.0,,,,1.0,2.0,2.0,1.0,2.0,9,5.0,2.0,1987.0,6.0,4.0,,,,,,,
392,14,1,HDZ,3101,7.0,7.0,3.0,,2,,5.0,7.0,7,,7.0,8.0,6.0,8.0,2.0,2.0,7.0,0.0,4.0,6.0,5.0,7.0,2.0,5.0,5.0,2.0,7.0,8.0,7.0,7.0,8.0,7.0,5.0,8.0,0.0,0,3.0,0.0,2.0,8.0,7.0,6.0,7.0,4.0,4.0,2.0,10,6.0,2.0,1979.0,4.0,3.0,,,,,,,
393,14,2,SDP,3102,7.0,5.0,2.0,,3,,5.0,7.0,2,,2.0,8.0,3.0,5.0,2.0,2.0,4.0,0.0,3.0,3.0,6.0,5.0,2.0,5.0,4.0,2.0,5.0,2.0,0.0,2.0,3.0,4.0,5.0,3.0,0.0,0,3.0,0.0,4.0,8.0,7.0,6.0,7.0,4.0,4.0,2.0,10,6.0,2.0,1979.0,4.0,3.0,,,,,,,
394,14,3,Most,3115,5.0,5.0,7.0,,3,,5.0,7.0,8,,7.0,8.0,7.0,9.0,4.0,5.0,8.0,0.0,5.0,4.0,6.0,6.0,2.0,5.0,4.0,2.0,6.0,8.0,7.0,8.0,8.0,7.0,6.0,0.0,0.0,2,8.0,8.0,10.0,6.0,7.0,2.0,5.0,2.0,2.0,2.0,10,6.0,2.0,1979.0,4.0,3.0,,,,,,,
395,14,4,HNS,3105,7.0,5.0,2.0,,5,,5.0,7.0,3,,2.0,6.0,5.0,5.0,2.0,2.0,4.0,0.0,2.0,5.0,4.0,5.0,2.0,6.0,7.0,3.0,4.0,2.0,0.0,3.0,3.0,4.0,4.0,3.0,0.0,0,2.0,0.0,2.0,8.0,7.0,6.0,7.0,5.0,4.0,2.0,10,6.0,2.0,1979.0,4.0,3.0,,,,,,,
396,14,5,HSS,3103,7.0,4.0,3.0,,4,,5.0,7.0,7,,7.0,7.0,6.0,7.0,2.0,2.0,5.0,0.0,2.0,4.0,5.0,4.0,2.0,5.0,5.0,2.0,5.0,6.0,5.0,5.0,6.0,10.0,6.0,2.0,0.0,0,4.0,0.0,5.0,8.0,7.0,6.0,5.0,3.0,4.0,2.0,10,6.0,2.0,1979.0,4.0,3.0,,,,,,,
397,14,6,HSLS,3104,7.0,5.0,2.0,,5,,2.0,7.0,5,,3.0,5.0,5.0,5.0,2.0,2.0,5.0,0.0,2.0,6.0,5.0,6.0,2.0,6.0,7.0,3.0,4.0,4.0,2.0,5.0,5.0,3.0,5.0,3.0,0.0,0,4.0,0.0,8.0,8.0,7.0,6.0,7.0,5.0,4.0,2.0,10,6.0,2.0,1979.0,4.0,3.0,,,,,,,
398,14,7,HSU,3108,7.0,3.0,2.0,,2,,2.0,7.0,5,,2.0,3.0,4.0,5.0,2.0,2.0,5.0,0.0,2.0,4.0,7.0,6.0,2.0,5.0,5.0,2.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,0.0,0,4.0,0.0,4.0,8.0,7.0,6.0,6.0,4.0,4.0,2.0,10,6.0,2.0,1979.0,4.0,3.0,,,,,,,
399,14,8,SDSS,3110,7.0,6.0,2.0,,2,,2.0,4.0,3,,2.0,4.0,3.0,5.0,2.0,2.0,2.0,0.0,2.0,4.0,6.0,4.0,2.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,5.0,6.0,3.0,0.0,0,2.0,0.0,6.0,8.0,7.0,6.0,6.0,4.0,4.0,2.0,10,6.0,2.0,1979.0,4.0,3.0,,,,,,,
400,14,9,HDSSB,3107,5.0,4.0,4.0,,3,,2.0,7.0,8,,2.0,8.0,8.0,7.0,5.0,2.0,7.0,0.0,2.0,5.0,6.0,5.0,2.0,5.0,5.0,2.0,7.0,8.0,7.0,9.0,9.0,8.0,6.0,0.0,0.0,2,5.0,6.0,5.0,6.0,7.0,3.0,6.0,3.0,2.0,2.0,10,6.0,2.0,1979.0,4.0,3.0,,,,,,,
401,14,10,ZZ,3116,3.0,7.0,5.0,,2,,5.0,8.0,5,,6.0,4.0,2.0,8.0,5.0,5.0,5.0,0.0,5.0,1.0,8.0,6.0,2.0,4.0,2.0,1.0,5.0,3.0,3.0,5.0,7.0,5.0,9.0,3.0,0.0,2,8.0,10.0,8.0,5.0,7.0,2.0,3.0,1.0,1.0,2.0,10,6.0,2.0,1979.0,4.0,3.0,,,,,,,
402,14,11,MB 365,3117,7.0,4.0,2.0,,3,,2.0,7.0,4,,3.0,4.0,5.0,5.0,2.0,2.0,5.0,0.0,2.0,4.0,6.0,5.0,2.0,5.0,5.0,2.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,3.0,0.0,0,5.0,0.0,2.0,8.0,7.0,6.0,7.0,5.0,4.0,2.0,10,6.0,2.0,1979.0,4.0,3.0,,,,,,,
403,14,12,NS-R,3118,7.0,5.0,2.0,,5,,2.0,7.0,3,,2.0,4.0,5.0,5.0,2.0,2.0,5.0,0.0,2.0,5.0,5.0,5.0,2.0,5.0,5.0,3.0,5.0,5.0,1.0,3.0,3.0,5.0,4.0,3.0,0.0,0,5.0,0.0,4.0,8.0,7.0,6.0,7.0,5.0,4.0,2.0,10,6.0,2.0,1979.0,4.0,3.0,,,,,,,
404,14,13,IDS,3106,7.0,7.0,0.0,,5,,1.0,7.0,3,,2.0,3.0,4.0,5.0,2.0,2.0,2.0,0.0,2.0,5.0,5.0,5.0,2.0,5.0,6.0,3.0,5.0,2.0,0.0,2.0,2.0,5.0,4.0,0.0,0.0,0,5.0,0.0,5.0,8.0,7.0,6.0,7.0,5.0,4.0,2.0,10,6.0,2.0,1979.0,4.0,3.0,,,,,,,
405,14,14,HKS,3119,3.0,7.0,0.0,,4,,1.0,4.0,9,,2.0,8.0,9.0,8.0,5.0,2.0,8.0,0.0,2.0,4.0,6.0,5.0,2.0,5.0,4.0,1.0,7.0,9.0,7.0,9.0,10.0,5.0,6.0,7.0,0.0,2,8.0,7.0,8.0,5.0,7.0,2.0,3.0,2.0,1.0,2.0,10,6.0,2.0,1979.0,4.0,3.0,,,,,,,
406,15,1,HDZ,3101,6.0,8.0,,7.0,7,,6.0,8.0,9,,10.0,10.0,8.0,10.0,10.0,1.0,10.0,0.0,2.0,7.0,7.0,7.0,0.0,8.0,7.0,6.0,8.0,9.0,8.0,8.0,10.0,5.0,4.0,7.0,0.0,4,0.0,5.0,6.0,8.0,7.0,1.0,6.0,3.0,2.0,3.0,9,6.0,2.0,1977.0,3.0,1.0,,,,,,,
407,15,2,SDP,3102,6.0,4.0,,0.0,5,,6.0,7.0,3,,6.0,8.0,4.0,3.0,2.0,7.0,2.0,0.0,2.0,3.0,7.0,7.0,2.0,4.0,5.0,4.0,2.0,0.0,0.0,3.0,4.0,5.0,5.0,4.0,0.0,6,0.0,5.0,8.0,8.0,7.0,5.0,6.0,3.0,6.0,3.0,9,6.0,2.0,1977.0,3.0,1.0,,,,,,,
408,15,3,Most,3115,2.0,8.0,,0.0,8,,2.0,8.0,10,,0.0,10.0,9.0,10.0,10.0,0.0,10.0,0.0,0.0,1.0,9.0,7.0,1.0,9.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,7.0,8.0,1.0,0.0,9,10.0,10.0,10.0,8.0,2.0,1.0,1.0,1.0,1.0,3.0,9,6.0,2.0,1977.0,3.0,1.0,,,,,,,
409,15,4,HNS,3105,6.0,4.0,,0.0,8,,2.0,8.0,0,,0.0,5.0,5.0,3.0,0.0,5.0,1.0,0.0,0.0,9.0,4.0,8.0,0.0,10.0,9.0,10.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,2.0,0.0,6,0.0,3.0,0.0,8.0,4.0,4.0,7.0,5.0,6.0,3.0,9,6.0,2.0,1977.0,3.0,1.0,,,,,,,
410,15,5,HSS,3103,6.0,5.0,,5.0,5,,7.0,6.0,2,,8.0,8.0,4.0,4.0,5.0,7.0,5.0,0.0,6.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,1.0,2.0,5.0,3.0,3.0,7.0,8.0,4.0,0.0,6,5.0,5.0,7.0,7.0,5.0,3.0,4.0,3.0,6.0,3.0,9,6.0,2.0,1977.0,3.0,1.0,,,,,,,
411,15,6,HSLS,3104,6.0,,,3.0,7,,8.0,8.0,2,,6.0,7.0,5.0,3.0,3.0,5.0,1.0,0.0,6.0,8.0,6.0,8.0,0.0,9.0,10.0,10.0,1.0,2.0,5.0,3.0,3.0,2.0,1.0,1.0,0.0,0,7.0,5.0,6.0,8.0,5.0,3.0,5.0,5.0,5.0,3.0,9,6.0,2.0,1977.0,3.0,1.0,,,,,,,
412,15,7,HSU,3108,4.0,0.0,,,3,,0.0,5.0,5,,6.0,0.0,4.0,5.0,5.0,5.0,5.0,0.0,5.0,4.0,7.0,5.0,0.0,3.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,0.0,0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,9,6.0,2.0,1977.0,3.0,1.0,,,,,,,
413,15,8,SDSS,3110,7.0,5.0,,0.0,3,,0.0,0.0,0,,0.0,10.0,3.0,0.0,2.0,5.0,0.0,6.0,0.0,2.0,5.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,7.0,7.0,5.0,0.0,3,0.0,4.0,5.0,8.0,7.0,6.0,4.0,3.0,6.0,3.0,9,6.0,2.0,1977.0,3.0,1.0,,,,,,,
414,15,9,HDSSB,3107,3.0,2.0,,6.0,4,,3.0,6.0,9,,7.0,7.0,9.0,10.0,7.0,2.0,8.0,0.0,1.0,6.0,5.0,4.0,5.0,3.0,5.0,4.0,8.0,9.0,8.0,7.0,9.0,8.0,8.0,0.0,0.0,8,8.0,8.0,6.0,8.0,5.0,2.0,3.0,1.0,1.0,3.0,9,6.0,2.0,1977.0,3.0,1.0,,,,,,,
415,15,10,ZZ,3116,1.0,10.0,,0.0,2,,2.0,7.0,8,,5.0,8.0,9.0,10.0,10.0,1.0,9.0,0.0,1.0,0.0,9.0,6.0,6.0,2.0,2.0,1.0,7.0,7.0,5.0,7.0,9.0,5.0,10.0,5.0,0.0,9,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,3.0,9,6.0,2.0,1977.0,3.0,1.0,,,,,,,
416,15,11,MB 365,3117,4.0,0.0,,,5,,7.0,0.0,6,,5.0,9.0,5.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,7.0,5.0,5.0,7.0,5.0,5.0,0.0,0.0,5,3.0,7.0,0.0,10.0,4.0,4.0,4.0,4.0,4.0,3.0,9,6.0,2.0,1977.0,3.0,1.0,,,,,,,
417,15,12,NS-R,3118,6.0,4.0,,0.0,7,,2.0,6.0,0,,0.0,10.0,4.0,3.0,2.0,1.0,0.0,6.0,0.0,6.0,7.0,7.0,4.0,7.0,8.0,8.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,0.0,6,1.0,3.0,7.0,7.0,7.0,5.0,6.0,5.0,6.0,3.0,9,6.0,2.0,1977.0,3.0,1.0,,,,,,,
418,15,13,IDS,3106,7.0,4.0,,0.0,7,,8.0,10.0,0,,0.0,9.0,3.0,2.0,2.0,1.0,0.0,6.0,0.0,3.0,7.0,5.0,4.0,8.0,8.0,8.0,1.0,0.0,0.0,0.0,8.0,5.0,3.0,0.0,0.0,6,1.0,3.0,0.0,9.0,7.0,6.0,7.0,5.0,6.0,3.0,9,6.0,2.0,1977.0,3.0,1.0,,,,,,,
419,15,14,HKS,3119,1.0,9.0,,0.0,8,,2.0,4.0,10,,0.0,10.0,10.0,10.0,10.0,0.0,10.0,7.0,0.0,9.0,9.0,7.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,9.0,0.0,10,10.0,10.0,10.0,9.0,1.0,1.0,1.0,1.0,1.0,3.0,9,6.0,2.0,1977.0,3.0,1.0,,,,,,,
420,16,1,HDZ,3101,7.0,8.0,,0.0,5,7,,5.0,6,,7.0,8.0,6.0,8.0,4.0,2.0,8.0,3.0,2.0,5.0,5.0,6.0,3.0,5.0,5.0,5.0,6.0,7.0,7.0,5.0,7.0,6.0,7.0,7.0,3.0,0,3.0,4.0,2.0,9.0,7.0,6.0,7.0,6.0,5.0,3.0,9,6.0,2.0,1976.0,4.0,2.0,,,,,,,
421,16,2,SDP,3102,7.0,8.0,,0.0,5,7,,5.0,3,,2.0,8.0,4.0,7.0,4.0,2.0,5.0,3.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,6.0,6.0,3.0,0,3.0,4.0,4.0,7.0,7.0,6.0,7.0,6.0,5.0,3.0,9,6.0,2.0,1976.0,4.0,2.0,,,,,,,
422,16,3,Most,3115,5.0,5.0,,5.0,7,7,,5.0,7,,5.0,7.0,7.0,8.0,4.0,2.0,8.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,8.0,8.0,7.0,9.0,6.0,8.0,5.0,3.0,0,4.0,7.0,5.0,7.0,6.0,3.0,5.0,2.0,3.0,3.0,9,6.0,2.0,1976.0,4.0,2.0,,,,,,,
423,16,4,HNS,3105,7.0,8.0,,0.0,5,7,,5.0,2,,3.0,7.0,5.0,7.0,4.0,2.0,4.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,2.0,5.0,2.0,4.0,6.0,5.0,3.0,0,4.0,5.0,4.0,8.0,7.0,6.0,7.0,6.0,5.0,3.0,9,6.0,2.0,1976.0,4.0,2.0,,,,,,,
424,16,5,HSS,3103,6.0,7.0,,1.0,5,6,,5.0,5,,10.0,6.0,4.0,7.0,3.0,2.0,7.0,2.0,2.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,7.0,9.0,4.0,2.0,0,2.0,5.0,3.0,8.0,7.0,5.0,5.0,4.0,3.0,3.0,9,6.0,2.0,1976.0,4.0,2.0,,,,,,,
425,16,6,HSLS,3104,7.0,,,1.0,5,6,,5.0,4,,5.0,6.0,5.0,7.0,3.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,3.0,4.0,6.0,5.0,3.0,0,3.0,5.0,3.0,7.0,7.0,6.0,7.0,5.0,5.0,3.0,9,6.0,2.0,1976.0,4.0,2.0,,,,,,,
426,16,7,HSU,3108,6.0,,,1.0,5,8,,5.0,6,,5.0,5.0,4.0,7.0,2.0,,,1.0,,3.0,5.0,,,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,8.0,,1.0,,,5.0,4.0,,7.0,,5.0,4.0,,3.0,9,6.0,2.0,1976.0,4.0,2.0,,,,,,,
427,16,8,SDSS,3110,6.0,7.0,,0.0,4,6,,4.0,4,,3.0,7.0,3.0,6.0,4.0,2.0,2.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,5.0,6.0,4.0,4.0,,3.0,5.0,2.0,9.0,7.0,,6.0,5.0,5.0,3.0,9,6.0,2.0,1976.0,4.0,2.0,,,,,,,
428,16,9,HDSSB,3107,2.0,4.0,,2.0,6,8,,4.0,9,,3.0,5.0,8.0,9.0,4.0,2.0,9.0,4.0,1.0,5.0,5.0,6.0,3.0,5.0,5.0,5.0,8.0,8.0,8.0,9.0,9.0,7.0,9.0,3.0,3.0,,2.0,7.0,2.0,9.0,7.0,2.0,4.0,2.0,2.0,3.0,9,6.0,2.0,1976.0,4.0,2.0,,,,,,,
429,16,10,ZZ,3116,2.0,5.0,,1.0,6,10,,3.0,6,,3.0,4.0,7.0,8.0,3.0,2.0,6.0,2.0,1.0,3.0,7.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,6.0,5.0,2.0,0,5.0,9.0,7.0,9.0,5.0,2.0,3.0,2.0,2.0,3.0,9,6.0,2.0,1976.0,4.0,2.0,,,,,,,
430,16,11,MB 365,3117,5.0,3.0,,2.0,5,10,,6.0,7,,3.0,4.0,6.0,8.0,2.0,2.0,7.0,1.0,1.0,4.0,4.0,7.0,3.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,7.0,4.0,8.0,5.0,3.0,0,1.0,8.0,3.0,9.0,7.0,3.0,4.0,3.0,3.0,3.0,9,6.0,2.0,1976.0,4.0,2.0,,,,,,,
431,16,12,NS-R,3118,7.0,8.0,,0.0,5,8,,6.0,4,,2.0,4.0,5.0,6.0,3.0,2.0,5.0,2.0,1.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,4.0,3.0,3.0,4.0,3.0,4.0,6.0,5.0,1.0,0,4.0,5.0,4.0,7.0,7.0,6.0,7.0,6.0,5.0,3.0,9,6.0,2.0,1976.0,4.0,2.0,,,,,,,
432,16,13,IDS,3106,7.0,8.0,,0.0,5,7,,5.0,2,,2.0,8.0,3.0,6.0,3.0,2.0,2.0,6.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,0.0,3.0,6.0,2.0,3.0,0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,6.0,5.0,3.0,9,6.0,2.0,1976.0,4.0,2.0,,,,,,,
433,16,14,HKS,3119,1.0,4.0,,0.0,6,7,,3.0,10,,0.0,10.0,9.0,10.0,7.0,,10.0,7.0,0.0,7.0,3.0,8.0,2.0,,,5.0,9.0,9.0,9.0,10.0,10.0,7.0,10.0,9.0,3.0,,,8.0,,9.0,2.0,1.0,,1.0,1.0,3.0,9,6.0,2.0,1976.0,4.0,2.0,,,,,,,
434,17,1,HDZ,3101,6.0,10.0,,3.0,4,5,,8.0,6,5.0,,7.0,6.0,7.0,6.0,6.0,7.0,5.0,7.0,4.0,6.0,6.0,5.0,7.0,4.0,3.0,6.0,5.0,7.0,6.0,8.0,8.0,6.0,5.0,3.0,3,2.0,0.0,2.0,8.0,7.0,4.0,6.0,4.0,4.0,4.0,8,6.0,2.0,,6.0,7.0,,,,,,,
435,17,2,SDP,3102,6.0,8.0,,4.0,4,5,,7.0,3,4.0,,8.0,4.0,4.0,6.0,5.0,5.0,7.0,3.0,2.0,8.0,4.0,7.0,5.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,6.0,3.0,5.0,3,3.0,0.0,7.0,9.0,7.0,5.0,6.0,4.0,6.0,4.0,8,6.0,2.0,,6.0,7.0,,,,,,,
436,17,3,Most,3115,4.0,7.0,,6.0,5,6,,8.0,8,4.0,,5.0,7.0,9.0,7.0,,8.0,8.0,5.0,4.0,7.0,6.0,7.0,8.0,5.0,5.0,8.0,6.0,8.0,6.0,8.0,7.0,5.0,4.0,5.0,1,9.0,7.0,7.0,7.0,6.0,2.0,5.0,2.0,2.0,4.0,8,6.0,2.0,,6.0,7.0,,,,,,,
